section	key	srcproj	tgtproj	params
REG	esri:102277	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102278	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102279	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102280	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102281	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102282	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102283	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102284	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102285	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102286	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102287	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102288	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102289	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102290	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102291	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102292	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102293	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102294	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102295	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102296	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102297	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102298	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102300	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102304	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102307	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102308	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102309	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102310	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102311	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102312	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102313	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102314	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102315	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102316	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102317	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102318	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102320	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102321	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102322	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102323	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102324	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102325	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102326	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102327	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102330	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102334	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102335	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102336	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102337	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102338	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102339	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102340	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102341	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102342	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102343	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102344	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102345	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102346	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102347	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102348	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102349	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102350	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102351	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102352	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102353	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102354	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102355	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102356	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102357	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102358	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102361	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102491	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102492	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102581	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102582	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102583	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102584	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102591	longlat	lcc	ellps,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102592	longlat	lcc	ellps,k_0,lat_0,lat_1,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:102629	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102630	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102631	longlat	omerc	alpha,datum,ellps,k,lat_0,lonc,no_defs,proj,to_meter,x_0,y_0
REG	esri:102632	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102633	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102634	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102635	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102636	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102637	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102638	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102639	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102640	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102641	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102642	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102643	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102644	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102645	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102646	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102648	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102649	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102650	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102651	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102652	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102653	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102654	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102655	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102656	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102657	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102658	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102659	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102660	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102661	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102662	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102663	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102664	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102665	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102666	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102667	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102668	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102669	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102670	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102671	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102672	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102673	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102674	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102675	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102676	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102677	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102678	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102679	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102680	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102681	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102682	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102683	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102684	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102685	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102686	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102687	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102688	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102689	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102690	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102691	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102692	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102693	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102694	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102695	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102696	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102697	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102698	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102700	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102704	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102707	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102708	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102709	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102710	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102711	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102712	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102713	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102714	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102715	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102716	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102717	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102718	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102719	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102720	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102721	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102722	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102723	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102724	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102725	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102726	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102727	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102728	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102729	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102730	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102733	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102734	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102735	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102736	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102737	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102738	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102739	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102740	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102741	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102742	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102743	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102744	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102745	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102746	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102747	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102748	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102749	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102750	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102751	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102752	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102753	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102754	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102755	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102756	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102757	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102758	longlat	tmerc	datum,ellps,k,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102761	longlat	lcc	datum,ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:102766	longlat	poly	datum,ellps,lat_0,lon_0,no_defs,proj,to_meter,x_0,y_0
REG	esri:103300	longlat	lcc	ellps,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:104000	longlat	longlat	datum,ellps,no_defs,proj
REG	esri:104101	longlat	longlat	ellps,no_defs,proj
REG	esri:104102	longlat	longlat	ellps,no_defs,proj
REG	esri:104103	longlat	longlat	ellps,no_defs,proj
REG	esri:104104	longlat	longlat	ellps,no_defs,proj
REG	esri:104105	longlat	longlat	ellps,no_defs,proj
REG	esri:104106	longlat	longlat	ellps,no_defs,proj
REG	esri:104107	longlat	longlat	ellps,no_defs,proj
REG	esri:104108	longlat	longlat	ellps,no_defs,proj
REG	esri:104261	longlat	longlat	a,b,no_defs,proj
REG	esri:104304	longlat	longlat	a,b,no_defs,proj
REG	esri:104305	longlat	longlat	ellps,no_defs,proj
REG	esri:2000	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20002	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20003	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20004	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20005	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20006	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20007	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20008	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20009	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:2001	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	esri:20010	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20011	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20012	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20013	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20014	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20015	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20016	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20017	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20018	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20019	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:2002	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	esri:20020	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20021	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20022	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20023	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20024	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20025	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	esri:20026	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
